Commit id,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement
Commit id,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement
39272,3988,243,1592,81,2328,253,71,1,0
39273,3988,243,1592,81,2328,253,71,1,0
39274,3988,243,1592,81,2328,253,71,1,0
39275,3989,243,1592,81,2328,253,71,1,0
39276,3989,243,1592,81,2328,253,71,1,0
39277,3989,243,1592,81,2328,253,71,1,0
39278,3989,243,1592,81,2328,253,71,1,0
39279,3989,243,1592,81,2328,253,71,1,0
39280,3988,243,1592,81,2328,253,71,1,0
39281,3988,243,1592,81,2328,253,71,1,0
39282,3988,243,1592,81,2328,253,71,1,0
39283,3988,243,1592,81,2328,253,71,1,0
39284,3988,243,1592,81,2328,253,71,1,0
39285,3988,243,1592,81,2328,253,71,1,0
39286,3988,243,1592,81,2328,253,71,1,0
39287,3988,243,1592,81,2328,253,71,1,0
39288,3988,243,1592,81,2328,253,71,1,0
39289,3988,243,1592,81,2328,253,71,1,0
39290,3988,243,1592,81,2328,253,71,1,0
39291,3988,243,1592,81,2328,253,71,1,0
39292,3988,243,1592,81,2328,253,71,1,0
39293,3988,243,1591,81,2328,253,71,1,0
39294,3988,243,1591,81,2328,253,71,1,0
39295,3988,243,1591,81,2328,253,71,1,0
39296,3988,243,1591,81,2328,253,71,1,0
39297,3988,243,1591,81,2328,253,71,1,0
39298,3988,243,1591,81,2328,253,71,1,0
39299,3988,243,1591,81,2328,253,71,1,0
39300,3988,243,1591,81,2328,253,71,1,0
39301,3988,243,1591,81,2328,253,71,1,0
39302,3988,243,1591,81,2328,253,71,1,0
39303,3988,243,1591,81,2328,253,71,1,0
39304,3988,243,1592,81,2328,253,71,1,0
39305,3988,243,1592,81,2328,253,71,1,0
39306,3987,243,1592,81,2327,253,71,1,0
39307,3987,243,1592,81,2327,253,71,1,0
39308,3987,243,1592,81,2327,253,71,1,0
39309,3987,243,1592,81,2327,253,71,1,0
39310,3987,243,1592,81,2327,253,71,1,0
39311,3987,243,1592,81,2327,253,71,1,0
39312,3988,243,1592,81,2327,253,71,1,0
39313,3988,243,1592,81,2327,253,71,1,0
39314,3988,243,1592,81,2327,253,71,1,0
39315,3988,243,1592,81,2327,253,71,1,0
39316,3988,243,1592,81,2327,253,71,1,0
39317,3988,243,1592,81,2327,253,71,1,0
39318,3988,243,1592,81,2327,253,71,1,0
39319,3988,243,1592,81,2327,253,71,1,0
39320,3988,243,1592,81,2327,253,71,1,0
39321,3988,243,1592,81,2327,253,71,1,0
39322,3988,243,1592,81,2327,253,71,1,0
39323,3988,243,1592,81,2327,253,71,1,0
39324,3988,243,1592,81,2327,253,71,1,0
39325,3988,243,1592,81,2327,253,71,1,0
39326,3988,243,1592,81,2327,253,71,1,0
39327,3990,243,1592,81,2327,253,71,1,0
39328,3990,243,1592,81,2327,253,71,1,0
39329,3991,243,1592,81,2327,253,71,1,0
39330,3991,243,1592,81,2327,253,71,1,0
39331,3991,243,1592,81,2327,253,71,1,0
39332,3991,243,1592,81,2327,253,71,1,0
39333,3991,243,1592,81,2327,253,71,1,0
39334,3991,243,1592,81,2327,253,71,1,0
39335,3991,243,1592,81,2327,253,71,1,0
39336,3991,243,1592,81,2327,253,71,1,0
39337,3991,243,1592,81,2327,253,71,1,0
39338,3991,243,1592,81,2327,253,71,1,0
39339,3991,243,1592,81,2327,253,71,1,0
39340,3991,243,1592,81,2327,253,71,1,0
39341,3991,243,1592,81,2327,253,71,1,0
39342,3991,243,1592,81,2327,253,71,1,0
39343,3991,243,1592,81,2327,253,71,1,0
39344,3991,243,1592,81,2327,253,71,1,0
39345,3991,243,1592,81,2327,253,71,1,0
39346,3992,243,1592,81,2328,253,71,1,0
39347,3992,243,1592,81,2328,253,71,1,0
39348,3992,243,1592,81,2328,253,71,1,0
39349,3992,243,1592,81,2328,253,71,1,0
39350,3992,243,1592,81,2328,253,71,1,0
39351,3992,243,1592,81,2328,253,71,1,0
39352,3992,243,1592,81,2329,253,71,1,0
39353,3992,243,1592,81,2329,253,71,1,0
39354,3992,243,1592,81,2329,253,71,1,0
39355,3992,243,1592,81,2329,253,71,1,0
39356,3992,243,1592,81,2329,253,71,1,0
39357,3992,243,1592,81,2329,253,71,1,0
39358,3993,243,1592,81,2330,253,71,1,0
39359,3993,243,1592,81,2331,253,71,1,0
39360,3992,243,1592,81,2331,253,71,1,0
39361,3992,243,1592,81,2331,253,71,1,0
39362,3992,243,1592,81,2331,253,71,1,0
39363,3992,243,1592,81,2331,253,71,1,0
39364,3992,243,1592,81,2331,253,71,1,0
39365,3992,243,1592,81,2331,253,71,1,0
39366,3992,243,1592,81,2331,253,71,1,0
39367,3992,243,1592,81,2331,253,71,1,0
39368,3993,243,1592,81,2331,253,71,1,0
39369,3993,243,1592,81,2331,253,71,1,0
39370,3993,243,1592,81,2331,253,71,1,0
39371,3994,243,1592,81,2332,254,71,1,0
39372,3994,243,1592,81,2332,254,71,1,0
39373,3994,243,1592,81,2332,254,71,1,0
39374,3994,243,1592,81,2332,254,71,1,0
39375,3994,243,1592,81,2332,254,71,1,0
39376,3994,243,1592,81,2332,254,71,1,0
39377,3994,243,1592,81,2332,254,71,1,0
39378,3994,243,1592,81,2332,254,71,1,0
39379,3994,243,1592,81,2332,254,71,1,0
39380,3993,243,1592,81,2331,254,71,1,0
39381,3993,243,1593,81,2331,254,71,1,0
39382,3993,243,1593,81,2331,254,71,1,0
39383,3993,243,1593,81,2331,254,71,1,0
39384,3993,243,1593,81,2331,254,71,1,0
39385,3993,243,1593,81,2331,254,71,1,0
39386,3994,243,1593,81,2331,254,71,1,0
39387,3994,243,1593,81,2331,254,71,1,0
39388,3994,243,1593,81,2331,254,71,1,0
39389,3995,243,1593,81,2332,254,71,1,0
39390,3995,243,1593,81,2332,254,71,1,0
39391,3995,243,1593,81,2332,254,71,1,0
39392,3995,243,1593,81,2332,254,71,1,0
39393,3995,243,1593,81,2332,254,71,1,0
39394,3995,243,1593,81,2332,254,71,1,0
39395,3995,243,1593,81,2332,254,71,1,0
39396,3995,243,1593,81,2332,254,71,1,0
39397,3994,243,1593,81,2331,254,71,1,0
39398,3994,243,1593,81,2331,254,71,1,0
39399,3994,243,1593,81,2331,254,71,1,0
39400,3995,243,1593,81,2331,254,71,1,0
39401,3995,243,1593,81,2331,254,71,1,0
39402,3995,243,1593,81,2331,254,71,1,0
39403,3995,243,1593,81,2331,254,71,1,0
39404,3995,243,1593,81,2332,254,71,1,0
39405,3995,243,1593,81,2332,254,71,1,0
39406,3995,243,1593,81,2332,254,71,1,0
39407,3995,243,1593,81,2332,254,71,1,0
39408,3996,243,1593,81,2332,254,71,1,0
39409,3996,243,1593,81,2332,254,71,1,0
39410,3996,243,1593,81,2332,254,71,1,0
39411,3996,243,1593,81,2332,254,71,1,0
39412,3996,243,1593,81,2332,254,71,1,0
39413,3996,243,1593,81,2332,254,71,1,0
39414,3996,243,1593,81,2332,254,71,1,0
39415,3996,243,1593,81,2333,254,71,1,0
39416,3996,243,1593,81,2333,254,71,1,0
39417,3996,243,1593,81,2333,254,71,1,0
39418,3997,243,1594,81,2334,254,71,1,0
39419,3996,243,1594,81,2334,254,71,1,0
39420,3996,243,1594,81,2334,254,71,1,0
39421,3996,243,1594,81,2334,254,71,1,0
39422,3997,243,1594,81,2335,254,71,1,0
39423,3997,243,1594,81,2335,254,71,1,0
39424,3997,243,1594,81,2335,254,71,1,0
39425,3997,243,1594,81,2335,254,71,1,0
39426,3997,243,1594,81,2335,254,71,1,0
39427,3997,243,1594,81,2335,254,71,1,0
39428,3997,243,1594,81,2335,255,71,1,0
39429,3997,243,1594,81,2335,254,71,1,0
39430,3997,243,1594,81,2336,254,71,1,0
39431,3997,243,1594,81,2336,254,71,1,0
39432,3997,243,1594,81,2336,254,71,1,0
39433,3997,243,1594,81,2336,254,71,1,0
39434,3997,243,1594,81,2336,254,71,1,0
39435,3997,243,1594,81,2336,254,71,1,0
39436,3997,243,1594,81,2336,254,71,1,0
39437,3997,243,1594,81,2336,254,71,1,0
39438,3997,243,1594,81,2336,254,71,1,0
39439,3997,243,1594,81,2336,254,71,1,0
39440,3997,243,1594,81,2336,254,71,1,0
39441,3997,243,1594,81,2336,254,71,1,0
39442,3997,243,1594,81,2336,254,71,1,0
39443,3998,243,1594,81,2336,254,71,1,0
39444,3998,243,1594,81,2336,254,71,1,0
39445,3998,243,1595,81,2336,254,71,1,0
39446,3998,243,1595,81,2336,254,71,1,0
39447,3997,243,1595,81,2336,254,71,1,0
39448,3997,243,1595,81,2336,254,71,1,0
39449,3997,243,1595,81,2336,254,71,1,0
39450,3998,243,1595,81,2336,254,71,1,0
39451,3998,243,1595,81,2336,254,71,1,0
39452,3998,243,1595,81,2336,254,71,1,0
39453,4000,243,1595,81,2336,254,71,1,0
39454,4000,243,1595,81,2336,254,71,1,0
39455,4000,243,1595,81,2336,254,71,1,0
39456,4000,243,1595,81,2336,254,71,1,0
39457,4000,243,1595,81,2336,254,71,1,0
39458,4000,243,1595,81,2336,254,71,1,0
39459,4000,243,1595,81,2336,254,71,1,0
39460,4000,243,1595,81,2336,254,71,1,0
39461,4000,243,1595,81,2336,254,71,1,0
39462,4000,243,1595,81,2336,254,71,1,0
39463,4000,243,1595,81,2336,254,71,1,0
39464,4000,243,1595,81,2336,254,71,1,0
39465,4000,243,1595,81,2336,254,71,1,0
39466,4000,243,1595,81,2336,254,71,1,0
39467,4000,243,1595,81,2336,254,71,1,0
39468,4000,243,1595,81,2336,254,71,1,0
39469,4000,243,1595,81,2336,254,71,1,0
39470,4000,243,1595,81,2336,254,71,1,0
39471,4000,243,1595,81,2336,254,71,1,0
39472,4000,243,1595,81,2336,254,71,1,0
39473,4000,243,1595,81,2336,254,71,1,0
39474,4000,243,1595,81,2336,254,71,1,0
39475,4000,243,1595,81,2336,254,71,1,0
39476,4000,243,1596,81,2336,254,71,1,0
39477,4000,243,1596,81,2336,254,71,1,0
39478,4000,243,1596,81,2336,254,71,1,0
39479,4000,243,1596,81,2336,254,71,1,0
39480,4000,243,1596,81,2336,254,71,1,0
39481,4000,243,1596,81,2336,254,71,1,0
39482,4000,243,1596,81,2336,254,71,1,0
39483,4000,243,1596,81,2336,254,71,1,0
39484,4000,243,1596,81,2336,254,71,1,0
39485,4001,243,1596,81,2336,254,71,1,0
39486,4001,243,1596,81,2336,254,71,1,0
39487,4001,243,1596,81,2336,254,71,1,0
39488,4000,243,1595,81,2335,254,71,1,0
39489,4000,243,1595,81,2335,254,71,1,0
39490,4000,243,1596,81,2335,254,71,1,0
39491,4000,243,1596,81,2335,254,71,1,0
39492,4000,243,1596,81,2335,254,71,1,0
39493,4001,243,1596,81,2336,254,71,1,0
39494,4001,243,1596,81,2336,254,71,1,0
39495,4000,243,1596,81,2336,254,71,1,0
39496,4000,243,1596,81,2336,254,71,1,0
39497,4000,243,1596,81,2337,254,71,1,0
39498,4000,243,1596,81,2338,254,71,1,0
39499,4000,243,1596,81,2338,254,71,1,0
39500,4000,243,1596,81,2338,254,71,1,0
39501,4000,243,1596,81,2338,254,71,1,0
39502,4000,243,1596,81,2338,254,71,1,0
39503,4001,243,1596,81,2338,254,71,1,0
39504,4001,243,1596,81,2338,254,71,1,0
39505,4001,243,1596,81,2338,254,71,1,0
39506,4001,243,1597,81,2338,254,71,1,0
39507,4001,243,1597,81,2338,254,71,1,0
39508,4001,243,1597,81,2338,254,71,1,0
39509,4001,243,1597,81,2338,254,71,1,0
39510,4001,243,1597,81,2338,254,71,1,0
39511,4001,242,1597,81,2338,254,71,1,0
39512,4001,242,1597,81,2338,254,71,1,0
39513,4001,242,1597,81,2338,254,71,1,0
39514,4001,242,1597,81,2338,254,71,1,0
39515,4001,243,1597,81,2338,254,71,1,0
39516,4001,243,1597,81,2338,254,71,1,0
39517,4001,243,1598,81,2338,254,71,1,0
39518,3999,243,1597,81,2336,254,71,1,0
39519,3999,243,1597,81,2336,254,71,1,0
39520,3999,243,1597,81,2336,254,71,1,0
39521,3999,243,1597,81,2336,254,71,1,0
39522,3999,243,1597,81,2336,254,71,1,0
39523,4000,243,1597,81,2336,254,71,1,0
39524,4000,243,1597,81,2336,254,71,1,0
39525,4000,243,1597,81,2336,254,71,1,0
39526,4000,243,1598,81,2336,254,71,1,0
39527,4000,243,1598,81,2336,254,71,1,0
39528,4000,243,1598,81,2336,254,71,1,0
39529,4000,243,1598,81,2336,254,71,1,0
39530,4000,243,1598,81,2337,254,71,1,0
39531,4000,243,1598,81,2337,254,71,1,0
39532,4000,243,1598,81,2337,254,71,1,0
39533,4000,243,1598,81,2337,255,71,1,0
39534,4001,243,1598,81,2338,255,71,1,0
39535,4003,243,1601,81,2339,255,71,1,0
39536,4003,243,1601,81,2339,255,71,1,0
39537,4003,243,1601,81,2339,255,71,1,0
39538,4003,243,1601,81,2339,255,71,1,0
39539,4004,243,1601,81,2339,255,71,1,0
39540,4004,243,1601,81,2339,255,71,1,0
39541,4006,243,1602,81,2339,255,71,1,0
39542,4006,244,1602,81,2339,255,71,1,0
39543,4007,245,1602,81,2340,255,71,1,0
39544,4008,245,1602,81,2340,255,71,1,0
39545,4008,245,1602,81,2340,255,71,1,0
39546,4008,245,1602,81,2340,255,71,1,0
39547,4008,245,1603,81,2340,255,71,1,0
39548,4008,245,1603,81,2340,255,71,1,0
39549,4003,245,1602,80,2337,255,71,1,0
39550,4003,245,1602,80,2337,255,71,1,0
39551,4003,245,1602,80,2337,255,71,1,0
39552,4003,245,1602,80,2337,255,71,1,0
39553,4003,245,1602,80,2337,255,71,1,0
39554,4004,245,1602,80,2337,255,71,1,0
39555,4004,245,1602,80,2337,255,71,1,0
39556,4004,245,1602,80,2337,255,71,1,0
39557,4005,245,1602,80,2337,255,71,1,0
39558,4005,245,1602,80,2337,255,71,1,0
39559,4005,245,1602,80,2337,255,71,1,0
39560,4005,245,1602,80,2337,255,71,1,0
39561,4005,245,1602,80,2337,255,71,1,0
39562,4005,245,1602,80,2337,255,71,1,0
39563,4005,245,1602,83,2338,257,71,1,0
39564,4005,245,1602,83,2338,257,71,1,0
39565,4005,245,1602,83,2338,257,71,1,0
39566,4005,245,1602,83,2338,257,71,1,0
39567,4006,246,1602,83,2338,257,71,1,0
39568,4006,246,1602,83,2338,257,71,1,0
39569,4006,246,1604,83,2338,257,71,1,0
39570,4006,246,1604,83,2338,257,71,1,0
39571,4006,246,1605,83,2338,257,71,1,0
39572,4006,246,1605,83,2338,257,71,1,0
39573,4006,246,1605,83,2338,257,71,1,0
39574,4006,246,1605,83,2338,257,71,1,0
39575,4008,246,1605,83,2338,257,71,1,0
39576,4008,246,1605,83,2338,257,71,1,0
39577,4008,246,1605,83,2338,257,71,1,0
39578,4008,246,1605,83,2338,257,71,1,0
39579,4007,246,1605,83,2338,257,71,1,0
39580,4007,246,1605,83,2338,257,71,1,0
39581,4007,246,1605,83,2338,257,71,1,0
39582,4007,246,1605,83,2338,257,71,1,0
39583,4007,246,1605,83,2338,257,71,1,0
39584,4007,246,1605,83,2338,257,71,1,0
39585,4007,246,1605,83,2338,257,71,1,0
39586,4007,246,1605,83,2338,257,71,1,0
39587,4007,246,1605,83,2338,257,71,1,0
39588,4007,246,1605,83,2338,257,71,1,0
39589,4007,246,1605,83,2338,257,71,1,0
39590,4007,246,1605,83,2338,257,71,1,0
39591,4007,246,1605,83,2338,257,71,1,0
39592,4007,246,1605,83,2338,257,71,1,0
39593,4007,246,1605,83,2338,257,71,1,0
39594,4007,246,1605,83,2338,257,71,1,0
39595,4007,246,1605,83,2338,257,71,1,0
39596,4007,246,1605,83,2338,257,71,1,0
39597,4007,246,1605,83,2338,257,71,1,0
39598,4007,246,1605,83,2338,257,71,1,0
39599,4007,246,1605,83,2338,257,71,1,0
39600,4007,246,1605,83,2338,257,71,1,0
39601,4008,246,1605,83,2338,257,71,1,0
39602,4008,246,1605,83,2338,257,71,1,0
39603,4008,246,1605,83,2338,257,71,1,0
39604,4008,246,1605,83,2338,257,71,1,0
39605,4008,246,1605,83,2338,257,71,1,0
39606,4008,246,1605,83,2338,257,71,1,0
39607,4008,246,1605,83,2338,257,71,1,0
39608,4008,246,1605,83,2338,257,71,1,0
39609,4010,246,1606,83,2339,257,71,1,0
39610,4010,246,1606,83,2339,257,71,1,0
39611,4010,246,1606,83,2339,257,71,1,0
39612,4028,248,1612,83,2352,257,71,1,0
39613,4028,248,1612,83,2352,257,71,1,0
39614,4028,248,1612,83,2352,257,71,1,0
39615,4028,248,1612,83,2352,257,71,1,0
39616,4028,248,1612,83,2352,257,71,1,0
39617,4028,248,1612,83,2352,257,71,1,0
39618,4028,248,1612,83,2352,257,71,1,0
39619,4028,248,1612,83,2352,257,71,1,0
39620,4028,248,1612,83,2352,257,71,1,0
39621,4028,248,1612,83,2352,257,71,1,0
39622,4028,248,1612,83,2352,254,71,1,0
39623,4028,248,1612,83,2352,254,71,1,0
39624,4028,248,1612,83,2352,254,71,1,0
39625,4029,248,1612,83,2353,254,71,1,0
39626,4029,248,1612,83,2353,254,71,1,0
39627,4029,248,1612,83,2353,254,71,1,0
39628,4029,248,1612,83,2353,254,71,1,0
39629,4029,248,1612,83,2353,254,71,1,0
39630,4029,248,1612,83,2353,254,71,1,0
39631,4029,248,1612,83,2353,254,71,1,0
39632,4029,248,1612,83,2353,254,71,1,0
39633,4029,248,1612,83,2353,254,71,1,0
39634,4030,248,1612,83,2353,254,71,1,0
39635,4030,248,1612,83,2353,254,71,1,0
39636,4030,248,1612,83,2353,254,71,1,0
39637,4030,248,1612,83,2353,254,71,1,0
39638,4031,248,1612,83,2353,254,71,1,0
39639,4031,248,1612,83,2353,254,71,1,0
39640,4031,248,1612,83,2353,254,71,1,0
39641,4031,248,1612,83,2353,254,71,1,0
39642,4032,248,1612,83,2353,255,71,1,0
39643,4032,248,1613,83,2353,255,71,1,0
39644,4032,248,1613,83,2354,255,71,1,0
39645,4032,248,1614,83,2354,255,71,1,0
39646,4032,248,1614,83,2354,255,71,1,0
39647,4031,248,1614,83,2354,255,71,1,0
39648,4031,248,1614,83,2354,255,71,1,0
39649,4031,248,1614,83,2354,255,71,1,0
39650,4031,248,1614,83,2354,255,71,1,0
39651,4031,248,1614,83,2354,255,71,1,0
39652,4031,248,1614,83,2354,255,71,1,0
39653,4031,248,1614,83,2354,255,71,1,0
39654,4031,248,1614,83,2354,255,71,1,0
39655,4030,248,1614,83,2353,255,71,1,0
39656,4030,248,1614,83,2353,255,71,1,0
39657,4030,248,1614,83,2353,255,71,1,0
39658,4031,248,1614,83,2355,256,71,1,0
39659,4034,248,1614,83,2355,258,71,1,0
39660,4034,248,1614,83,2355,258,71,1,0
39661,4035,249,1615,83,2356,258,71,1,0
39662,4035,249,1615,83,2356,258,71,1,0
39663,4035,249,1615,83,2356,258,71,1,0
39664,4036,249,1615,83,2355,258,71,1,0
39665,4036,249,1615,83,2355,258,71,1,0
39666,4036,249,1615,83,2355,258,71,1,0
39667,4036,249,1615,83,2355,258,71,1,0
39668,4036,249,1615,83,2355,258,71,1,0
39669,4032,249,1615,83,2353,258,71,1,0
39670,4034,249,1617,83,2354,258,71,1,0
39671,4034,249,1617,83,2354,258,71,1,0
39672,4035,249,1617,83,2355,258,71,1,0
39673,4035,249,1617,83,2355,259,71,1,0
39674,4035,249,1617,83,2355,259,71,1,0
39675,4035,249,1617,83,2355,259,71,1,0
39676,4035,249,1617,83,2355,259,71,1,0
39677,4035,249,1617,83,2355,259,71,1,0
39678,4035,249,1617,83,2355,259,71,1,0
39679,4036,249,1617,83,2356,259,71,1,0
39680,4036,249,1617,83,2356,259,71,1,0
39681,4036,249,1617,83,2356,259,71,1,0
39682,4036,249,1617,83,2356,259,71,1,0
39683,4037,250,1617,83,2356,259,71,1,0
39684,4037,250,1617,83,2356,259,71,1,0
39685,4037,250,1617,83,2356,259,71,1,0
39686,4037,250,1617,83,2356,259,71,1,0
39687,4038,250,1617,83,2356,259,71,1,0
39688,4038,250,1617,83,2356,259,71,1,0
39689,4038,250,1617,83,2356,259,71,1,0
39690,4039,250,1617,83,2357,259,71,1,0
39691,4040,250,1617,83,2357,259,71,1,0
39692,4040,250,1617,83,2357,259,71,1,0
39693,4040,250,1617,83,2357,259,71,1,0
39694,4040,250,1617,83,2357,259,71,1,0
39695,4040,250,1617,83,2357,259,71,1,0
39696,4040,250,1617,83,2357,259,71,1,0
39697,4040,250,1617,83,2357,259,71,1,0
39698,4040,250,1617,83,2357,259,71,1,0
39699,4040,250,1617,83,2357,259,71,1,0
39700,4040,250,1617,83,2357,259,71,1,0
39701,4040,250,1617,83,2357,259,71,1,0
39702,4040,250,1617,83,2357,259,71,1,0
39703,4040,250,1617,83,2357,259,71,1,0
39704,4040,250,1617,83,2357,259,71,1,0
39705,4040,250,1617,83,2357,259,71,1,0
39706,4039,250,1617,83,2357,259,71,1,0
39707,4039,250,1617,83,2357,259,71,1,0
39708,4040,250,1618,83,2358,259,71,1,0
39709,4041,250,1619,83,2359,259,71,1,0
39710,4041,250,1619,83,2359,259,71,1,0
39711,4041,250,1619,83,2359,259,71,1,0
39712,4041,250,1619,83,2359,259,71,1,0
39713,4041,250,1619,83,2359,259,71,1,0
39714,4041,250,1619,83,2359,259,71,1,0
39715,4041,250,1619,83,2359,259,71,1,0
39716,4041,250,1619,83,2359,259,71,1,0
39717,4041,250,1619,83,2359,259,71,1,0
39718,4041,250,1619,83,2359,259,71,1,0
39719,4041,250,1619,83,2359,259,71,1,0
39720,4041,250,1619,83,2359,259,71,1,0
39721,4041,250,1619,83,2359,259,71,1,0
39722,4041,250,1619,83,2359,259,71,1,0
39723,4041,250,1619,83,2359,259,71,1,0
39724,4042,251,1619,83,2359,259,71,1,0
39725,4042,251,1619,83,2359,259,71,1,0
39726,4042,251,1619,83,2359,259,71,1,0
39727,4043,251,1619,83,2359,259,71,1,0
39728,4043,251,1619,83,2359,259,71,1,0
39729,4043,251,1619,83,2359,259,71,1,0
39730,4044,251,1619,83,2360,259,71,1,0
39731,4044,251,1619,83,2360,259,71,1,0
39732,4044,251,1619,83,2360,259,71,1,0
39733,4044,251,1619,83,2360,259,71,1,0
39734,4044,251,1619,83,2360,259,71,1,0
39735,4046,251,1619,83,2360,259,71,1,0
39736,4046,251,1619,83,2360,259,71,1,0
39737,4046,251,1619,83,2360,259,71,1,0
39738,4046,251,1619,83,2360,259,71,1,0
39739,4046,251,1619,83,2360,259,71,1,0
39740,4046,251,1619,83,2360,259,71,1,0
39741,4046,251,1619,83,2360,259,71,1,0
39742,4046,251,1619,83,2360,259,71,1,0
39743,4046,251,1619,83,2360,259,71,1,0
39744,4046,251,1619,83,2360,259,71,1,0
39745,4046,251,1619,83,2360,259,71,1,0
39746,4046,251,1619,83,2360,259,71,1,0
39747,4046,251,1619,83,2360,259,71,1,0
39748,4046,251,1619,83,2360,259,71,1,0
39749,4046,251,1619,83,2360,259,71,1,0
39750,4046,251,1619,83,2360,259,71,1,0
39751,4046,251,1619,83,2360,259,71,1,0
39752,4046,251,1619,83,2360,259,71,1,0
39753,4046,251,1619,83,2360,259,71,1,0
39754,4046,251,1619,83,2360,259,71,1,0
39755,4046,251,1619,83,2360,259,71,1,0
39756,4064,251,1622,83,2373,262,87,1,0
39757,4064,251,1621,83,2373,262,87,1,0
39758,4062,251,1621,83,2371,262,87,1,0
39759,4062,251,1622,83,2371,262,87,1,0
39760,4062,251,1622,83,2371,261,87,1,0
39761,4062,251,1622,83,2371,261,87,1,0
39762,4062,251,1622,83,2371,261,87,1,0
39763,4062,251,1622,83,2371,261,87,1,0
39764,4062,251,1622,83,2371,261,87,1,0
39765,4062,251,1622,83,2371,261,87,1,0
39766,4062,251,1622,83,2371,261,87,1,0
39767,4062,251,1622,83,2371,261,87,1,0
39768,4062,251,1622,83,2371,261,87,1,0
39769,4062,251,1622,83,2371,261,87,1,0
39770,4062,251,1622,83,2371,261,87,1,0
39771,4062,251,1622,83,2371,261,87,1,0
39772,4062,251,1622,83,2371,261,87,1,0
39773,4062,251,1622,83,2371,261,87,1,0
39774,4062,251,1622,83,2371,261,87,1,0
39775,4062,251,1622,83,2371,261,87,1,0
39776,4062,251,1622,83,2371,261,87,1,0
39777,4062,251,1622,83,2371,261,87,1,0
39778,4062,251,1622,83,2371,261,87,1,0
39779,4063,251,1622,83,2372,261,87,1,0
39780,4063,251,1622,83,2372,261,87,1,0
39781,4063,251,1622,83,2372,261,87,1,0
39782,4062,251,1622,83,2371,261,87,1,0
39783,4062,251,1622,83,2371,261,87,1,0
39784,4062,251,1622,83,2371,261,87,1,0
39785,4062,251,1622,83,2371,261,87,1,0
39786,4062,251,1622,83,2371,261,87,1,0
39787,4062,251,1622,83,2371,261,87,1,0
39788,4062,251,1622,83,2371,261,87,1,0
39789,4062,251,1622,83,2371,261,87,1,0
39790,4062,251,1622,83,2371,261,87,1,0
39791,4062,251,1622,83,2371,261,87,1,0
39792,4062,251,1622,83,2371,261,87,1,0
39793,4062,251,1622,83,2371,261,87,1,0
39794,4061,251,1622,83,2370,261,87,1,0
39795,4061,251,1622,83,2370,261,87,1,0
39796,4062,251,1622,83,2370,261,87,1,0
39797,4062,251,1622,83,2370,261,87,1,0
39798,4062,251,1622,83,2370,261,87,1,0
39799,4062,251,1622,83,2370,261,87,1,0
39800,4062,251,1622,83,2370,261,87,1,0
39801,4062,251,1622,83,2370,261,87,1,0
39802,4062,251,1622,83,2370,261,87,1,0
39803,4062,251,1622,83,2370,261,87,1,0
39804,4062,251,1622,83,2370,261,87,1,0
39805,4062,251,1622,83,2370,261,87,1,0
39806,4062,251,1622,83,2370,261,87,1,0
39807,4062,251,1622,83,2370,261,87,1,0
39808,4062,251,1622,83,2370,261,87,1,0
39809,4062,251,1622,83,2370,261,87,1,0
39810,4062,251,1622,83,2370,261,87,1,0
39811,4062,251,1622,83,2370,261,87,1,0
39812,4062,251,1622,83,2370,261,87,1,0
39813,4062,251,1622,83,2370,261,87,1,0
39814,4062,251,1622,83,2370,261,87,1,0
39815,4062,251,1622,83,2370,261,87,1,0
39816,4062,251,1622,83,2370,261,87,1,0
39817,4062,251,1622,83,2370,261,87,1,0
39818,4062,251,1622,83,2370,261,87,1,0
39819,4062,251,1622,83,2370,261,87,1,0
39820,4062,251,1622,83,2370,261,87,1,0
39821,4063,252,1622,83,2370,261,87,1,0
39822,4063,252,1622,83,2370,261,87,1,0
39823,4063,252,1622,83,2370,261,87,1,0
39824,4063,252,1622,83,2370,261,87,1,0
39825,4063,252,1622,83,2370,261,87,1,0
39826,4063,252,1622,83,2370,261,87,1,0
39827,4063,252,1622,83,2370,261,87,1,0
39828,4063,252,1622,83,2370,261,87,1,0
39829,4063,252,1622,83,2370,261,87,1,0
39830,4063,252,1622,83,2370,261,87,1,0
39831,4063,252,1622,83,2370,261,87,1,0
39832,4069,252,1622,83,2371,261,87,1,0
39833,4069,252,1622,83,2371,261,87,1,0
39834,4069,252,1622,83,2371,261,87,1,0
39835,4069,252,1622,83,2371,261,87,1,0
39836,4069,252,1622,83,2371,261,87,1,0
39837,4069,252,1622,83,2371,261,87,1,0
39838,4069,252,1622,83,2370,261,87,1,0
39839,4069,252,1622,83,2370,261,87,1,0
39840,4069,252,1622,83,2371,261,87,1,0
39841,4069,252,1622,83,2371,261,87,1,0
39842,4069,252,1623,83,2371,261,87,1,0
39843,4069,252,1623,83,2371,261,87,1,0
39844,4068,252,1623,83,2371,261,87,1,0
39845,4069,252,1623,83,2372,261,87,1,0
39846,4069,252,1623,83,2372,261,87,1,0
